hhid,quarter,cluster,personid,s1aq1,s1aq2,s1aq4y,s1aq6,s1aq7,s1aq9a,s1bq1,s2aq1,s2aq3,s2aq4,s2aq5,s2aq12,s2aq13,s3aq1,s3aq5,s3aq22a,s3aq23,s3bq1,s3bq2,s3bq3,s3bq4,s3cq6,s4aq1,region,BMI,pop_weight,hh_weight,econact,urbrur,Edu_Expensis,Training,Disability,Side_Earnings,Secured_Job,Unemployment,Health_issues,Health_hazards,Psychological_trauma,preventive_measures,Good_Health_practice,Health_control,Lterm_percept,Total_Income
309308,3,93,7,1,10,35,3,1,2,2,2,12,4,1,8,9,1,2,2,10,1,1,75.75,169.5,1,1,3,26.36593819,1813.363892,2192.072266,1,1,3000,0,1,0,2,0,0,0,0,1,1,1,0,3310
309309,3,93,4,2,8,10,2,3,1,2,2,3,5,2,5,9,1,2,2,10,1,1,58.59999847,149,1,2,3,26.39520645,1813.363892,2192.072266,3,1,3250,0,1,0,2,0,0,0,0,0,0,0,0,3103.13
313104,3,131,2,2,2,31,3,1,2,2,2,13,2,1,0,9,1,2,2,10,1,1,80.09999847,174,1,1,3,26.45659828,1649.137329,2321.017578,1,1,1000,0,1,0,2,0,0,0,0,0,0,1,0,600
306007,3,60,2,2,3,20,5,1,9,1,3,6,3,2,2,9,2,1, ,80,1,2,65.80000305,157.5,1,2,2,26.52557373,965.4649048,1064.942505,1,1,1300,0,1,0,2,0,1,0,0,0,0,1,0,642.3076923
306005,3,60,2,1,3,25,3,1,1,1,3,12,4,2,2,9,1,2, ,10,1,1,68.19999695,160.1000061,1,1,2,26.6073513,965.4649048,1064.942505,1,1,3500,0,1,0,2,0,1,0,0,1,1,1,0,850
315319,3,153,2,2,2,31,3,1,3,1,2,12,3,1,0,9,1,2,2,10,1,1,71.65000153,163.8999939,1,2,4,26.67216873,458.6512451,723.9603882,1,1,2710,0,1,1,2,0,0,0,0,1,1,1,0,1500
309118,3,91,3,2,3,24,3,1,1,1,3,13,4,2,1,9,1,2,2,10,1,2,65,156,1,1,3,26.70940208,1561.430908,2192.072266,1,1,5000,0,1,0,1,0,0,0,0,0,0,1,0,1500
312818,3,128,3,2,3,14,2,1,1,1,2,6,1,1,4,9,1,2,2,80,1,1,48,134,1,2,3,26.7320118,1822.546509,2466.081299,3,1,3000,0,1,0,2,0,0,0,0,0,0,0,0,483.92
316004,3,160,5,1,3,8,1,1,3,1,2,3,2,1,2,9,3,2, ,10,1,2,65.34999847,156,1,2,4,26.85321999,628.4178467,683.7403564,3,1,400,0,1,0,2,0,0,0,0,0,0,0,0,182.62
311813,3,118,3,1,6,10,3,1,1,1,2,3,3,1,1,9,1,2,2,10,1,1,42,125,1,2,3,26.87999916,2334.462891,2192.072266,3,1,1920,0,1,0,2,0,0,0,0,0,0,0,0,130.98
311819,3,118,5,1,3,7,3,1,3,1,2,3,1,1,1,9,1,2,2,10,4, ,42,125,1,2,3,26.87999916,2334.462891,2192.072266,3,1,2500,0,1,0,2,0,0,0,0,0,0,0,0,177.25
319404,3,194,7,2,11,19,3,1,1,2,2,6,0,1,3,9,1,2,2,10,1,1,72,163,1,2,5,27.09925079,1307.074585,1224.544312,3,1,1000,0,1,0,2,0,0,0,0,0,0,0,0,147.37
311814,3,118,3,2,3,4,1,1,1,1,2,2,1,1,1,9,1,2,2,10,4, ,25,96, , ,3,27.12673569,2334.462891,2192.072266, ,1,3000,0,2,0,2,0,0,0,0,0,0,0,0,142.5454545
310308,3,103,4,1,3,7,2,1,1,1,2,3,0,1,1,9,1,2,2,10,1,1,45,128.5,1,2,3,27.25249481,2049.018799,3288.108154,3,1,1200,0,1,0,2,0,0,0,0,0,0,0,0,332.5
311003,3,110,2,2,3,21,2,1,4,1,2,12,2,2,1,9,1,2,2,10,1,1,64,153.1999969,1,2,3,27.26857567,2697.065918,2192.072266,3,1,3400,0,1,0,2,0,0,0,0,0,0,0,0,860
314919,3,149,3,2,14,77,6,1,3,1,3,12,3,2,2,9,1,2,2,10,1,2,70.29000092,160.1999969,1,2,4,27.38851929,559.0285645,723.9603882,3,1,3400,0,1,0,2,0,0,0,0,0,0,0,1,705.13
310318,3,103,1,2,1,31,3,1,1,2,3,12,4,2,4,9,1,2,2,10,1,2,64.5,153.3999939,1,2,3,27.40999985,2049.018799,3288.108154,1,1,2500,0,1,0,2,0,1,1,0,0,0,1,0,315
311004,3,110,2,1,3,28,3,1,4,1,2,12,3,2,2,9,1,2,2,10,4, ,72,162,1,2,3,27.43484306,2697.065918,2192.072266,3,1,4800,0,1,0,2,1,0,0,0,0,0,0,0,850
308412,3,84,4,2,3,27,3,1,1,2,3,6,3,2,1,9,1,2,2,10,1,1,72.09999847,162,1,2,2,27.47294617,832.8978271,887.5424805,2,2,2000,0,1,0,2,1,0,0,0,0,0,0,0,167.27
309908,3,99,4,1,8,15,5,1,2,1,2,4,2,1,2,9,1,2,2,80,1,1,78,168,1,2,3,27.63605499,2203.680664,2192.072266,3,1,1600,0,1,0,2,0,0,0,0,0,0,0,0,242.25
314609,3,146,4,2,3,22,3,1,3,1,3,6,3,2,2,9,1,2,2,10,1,1,63.95000076,152.1000061,1,2,4,27.64280319,466.172699,683.7403564,1,1,3200,0,1,0,2,0,0,0,0,0,0,0,0,375
312810,3,128,3,2,3,15,2,1,1,1,2,4,3,1,1,9,1,2,2,10,1,1,44,126,1,2,3,27.71479034,1822.546509,2466.081299,3,1,1300,0,1,0,2,0,0,0,0,0,0,0,0,449.8
312810,3,128,4,1,3,14,2,1,1,1,2,4,2,1,1,9,1,2,2,10,1,1,44,126,1,2,3,27.71479034,1822.546509,2466.081299,3,1,1300,0,1,0,2,0,0,0,0,0,0,0,0,461.18
310905,3,109,3,1,3,26,5,1,9,2,3, ,4,2,1,9,1,2,2,10,1,1,84,174,1,2,3,27.74474907,1979.889771,2630.486572,1,1,4000,0,1,1,2,0,0,0,0,0,0,0,0,1000
314610,3,146,2,2,3,22,3,1,3,1,2,6,1,1,1,9,1,2,2,10,1,1,69.75,157.3999939,1,2,4,28.15365601,466.172699,683.7403564,3,1,810,0,1,0,2,0,0,0,0,0,0,0,0,391.67
309121,3,91,2,2,3,26,2,1,3,2,3,10,3,2,8,9,1,2,2,10,1,2,72.30000305,160.1999969,1,2,3,28.17171669,1561.430908,2192.072266,2,1,6000,0,1,0,2,1,0,0,0,0,0,0,0,1500
309913,3,99,4,2,3,7,3,1,2,1,2,3,1,1,3,9,1,2,2,10,1,1,54.90000153,139.5,1,2,3,28.21135521,2203.680664,2192.072266,3,1,2150,0,1,0,2,0,0,0,0,0,0,0,0,287.32
309019,3,90,5,1,3,5,3,1,2,1,2,3,1,1,1,9,1,2,2,10,1,1,26,96,1,2,3,28.21180534,1586.699707,2192.072266,3,1,2000,0,1,0,2,0,0,0,0,0,0,0,0,542.14
313711,3,137,5,2,3,4,4,1,1,2,2,2,0,1,1,9,1,2,2,10,1,1,15,122, , ,3,28.21822166,424.8764648,611.751709, ,2,2500,0,2,0,2,0,0,0,0,0,0,0,0,332.5
311007,3,110,3,2,8,12,3,1,1,1,2,4,6,1,5,9,1,2,2,80,1,1,42,122,1,2,3,28.21822166,2697.065918,2192.072266,3,1,1430,0,1,0,2,0,0,0,0,0,0,0,0,840
308317,3,83,2,2,3,19,2,1,1,1,2,6,2,1,1,9,1,2,2,10,1,1,57,142,1,2,2,28.26819992,760.8519287,887.5424805,3,2,800,0,1,0,2,0,0,0,0,0,0,0,0,134.77
316118,3,161,3,2,3,13,5,1,4,1,2,4,1,1,2,9,1,2, ,10,1,1,45,126,1,2,4,28.34467125,492.789032,683.7403564,3,1,200,0,1,0,2,0,0,0,0,0,0,0,1,228.52
307801,3,78,5,2,3,7,3,1,3,1,2,2,1,1,3,9,1,2,2,10,4, ,37.79999924,115.4000015,1,2,2,28.38442993,726.4716187,887.5424805,3,2,810,0,1,0,2,0,0,0,0,0,0,0,0,160
312201,3,122,5,1,3,7,3,1,1,1,2,3,0,1,1,9,1,2,2,10,1,1,48.45000076,130,1,2,3,28.66864014,2135.928467,2321.017578,3,1,1080,0,1,0,2,0,0,0,0,0,0,0,0,501.16
307002,3,70,4,1,3,15,5,1,9,1,2,4,1,1,1,9,1,2,2,10,1,1,45.5,125.9000015,1,2,2,28.70515633,719.734436,939.7509155,3,2,1010,0,1,0,2,0,0,0,0,0,0,0,0,466.67
317704,3,177,4,2,3,22,3,1,3,1,2,11,2,1,2,9,1,2,2,10,1,1,65,150,1,2,4,28.88888931,378.0217285,649.000061,3,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,307.43
303309,3,33,1,2,1,39,3,1,3,2,3,4,0,2,2,9,2,1,2,10,1,2,68.5,153,1,2,1,29.26224899,505.6724854,772.2766724,1,2,300,0,1,0,2,0,0,0,0,0,0,0,0,1290
317002,3,170,4,1,3,20,4,1,3,1,3,6,3,1,3,9,1,2,2,10,1,2,51,132,1,2,4,29.26997185,504.4837646,649.000061,1,2,910,0,1,0,2,0,0,0,0,0,0,0,0,506.34
310218,3,102,3,2,3,18,3,1,5,2,2,6,1,1,1,9,1,2,2,10,1,1,73.33999634,158.1999969,1,2,3,29.30406952,1591.943115,2192.072266,3,1,1000,0,1,0,2,0,0,0,0,0,0,0,0,340
317017,3,170,3,2,3,11,7,1,3,1,2,3,0,1,3,9,2,1,2,10,1,2,43,121,1,2,4,29.36957932,504.4837646,649.000061,1,2,424,0,1,0,2,0,0,0,0,0,0,0,0,482.94
310801,3,108,2,1,8,20,3,1,1,2,2,12,2,1,3,9,1,2,2,10,1,2,87.5,172,1,2,3,29.57679749,2118.087402,2192.072266,3,1,3200,0,1,0,2,0,0,0,0,0,0,0,0,572.22
317005,3,170,4,2,3,3,6,1,3,1,2,2,0,1,3,9,1,2,2,10,1,1,18,78, , ,4,29.58579826,504.4837646,649.000061, ,2,1305,0,2,0,2,0,0,0,0,0,0,0,0,488.7931034
311501,3,115,3,1,3,20,1,1,3,2,2,12,1,1,3,9,1,2,2,10,1,1,53.45000076,134.1000061,1,2,3,29.72282791,1971.830322,2192.072266,3,1,700,0,1,0,2,0,0,0,0,0,0,0,0,1813.16
304501,3,45,4,1,3,12,2,1,1,1,2,4,1,1,1,9,1,2,2,10,1,1,81.25,164.6999969,1,2,2,29.95271492,905.1842651,1277.930908,3,1,2000,0,1,0,2,0,0,0,0,0,0,0,0,1446.88
311805,3,118,2,2,3,6,9,1,1,1,2,3,2,1,2,9,1,2,2,10,1,1,37,111,1,2,3,30.0300293,2334.462891,2192.072266,3,1,2020,0,1,0,2,0,0,0,0,0,0,0,0,84.7
313508,3,135,2,2,3,11,3,1,1,2,2,3,5,1,1,9,1,2,2,10,1,1,78.55000305,161.3000031,1,2,3,30.19099617,523.8461304,575.7662964,3,2,1200,0,1,0,2,0,0,0,0,0,0,0,1,448.77
305017,3,50,1,2,1,33,2,1,1,2,2,12,2,1,8,9,2,1, ,10,1,1,80.69999695,162.1999969,1,2,2,30.67410088,1024.461792,1064.942505,1,1,500,0,1,1,2,0,0,0,0,0,0,0,0,1800
305805,3,58,2,1,3,10,3,1,1,1,2,3,1,1,3,9,1,2,2,10,1,2,40,114,1,2,2,30.77870178,854.989563,1064.942505,3,1,800,0,1,0,2,0,0,0,0,0,0,0,0,808.33
311801,3,118,4,1,3,5,9,1,9,1,2,2,1,1,2,9,1,2,2,10,1,1,39,112,1,2,3,31.09056091,2334.462891,2192.072266,3,1,750,0,1,0,2,0,0,0,0,0,0,0,0,213.64
311020,3,110,7,2,14,18,5,1,5,2,2,6,2,1,4,9,1,2,2,10,4, ,72,150,1,2,3,32,2697.065918,2192.072266,3,1,800,0,1,0,2,0,0,0,0,0,0,0,0,820
309309,3,93,5,1,8,17,2,3,1,2,2,3,1,2,5,9,1,2,2,10,1,1,58,134,1,2,3,32.30118179,1813.363892,2192.072266,3,1,3250,0,1,0,2,0,0,0,0,0,0,0,0,3154.84
309916,3,99,2,1,3,20,3,1,1,2,2,12,1,1,1,9,1,2,2,10,1,1,85.30000305,162,1,2,3,32.50267029,2203.680664,2192.072266,3,1,4150,0,1,0,2,0,0,0,0,0,0,0,0,321.13
305709,3,57,4,2,3,18,3,1,1,2,3,6,0,2,3,9,1,2,2,10,4, ,85.5,162,1,2,2,32.5788765,793.1826782,1064.942505,2,1,1000,0,1,0,2,1,0,0,0,0,0,0,0,514.2857143
318414,3,184,2,2,3,25,4,1,3,2,3,12,1,2,4,9,1,2,2,10,1,1,80,156,1,2,4,32.87310791,521.7284546,649.000061,3,2,4500,0,1,0,2,0,0,0,0,0,0,0,0,61.7
305514,3,55,2,2,2,35,2,1,1,2,2,12,3,2,8,9,1,2,2,10,4, ,73.90000153,148.6999969,1,1,2,33.42123795,737.7055664,1064.942505,1,1,1000,0,1,0,2,0,0,0,0,0,0,0,0,800
317005,3,170,3,1,3,5,6,1,3,1,2,2,1,1,3,9,2,1,2,10,1,1,26,88,1,2,4,33.57437897,504.4837646,649.000061,3,2,1305,0,1,0,2,0,0,0,0,0,0,0,0,494.64
305718,3,57,4,2,3,23,3,1,1,2,2,12,1,1,3,9,1,2,2,10,1,1,95.69999695,168,1,2,2,33.90731049,793.1826782,1064.942505,3,1,3000,0,1,0,2,0,0,0,0,0,0,0,0,1891.67
305510,3,55,3,2,3,13,3,1,1,1,2,4,1,1,3,9,1,2,2,10,4, ,84.84999847,157.8000031,1,2,2,34.07515335,737.7055664,1064.942505,3,1,4500,0,1,0,2,0,0,0,0,0,0,0,0,849.122807
310118,3,101,3,1,3,7,3,1,1,1,2,3,1,1,3,9,1,2,2,10,1,1,58,130,1,2,3,34.31952667,1981.644409,2192.072266,3,1,900,0,1,0,2,0,0,0,0,0,0,0,0,395
311205,3,112,3,2,3,23,3,1,1,2,3,6,0,2,2,9,1,2,2,10,1,1,89.90000153,161.1999969,1,2,3,34.59629822,1667.430298,2192.072266,2,1,4000,0,1,0,2,1,0,0,0,0,0,0,0,984.21
313805,3,138,3,1,8,3,3,1,1,2,1,0,0,1,1,9,1,2,2,10,4, ,17.60000038,70, , ,3,35.91836929,427.3226013,575.7662964, ,2,2500,0,2,0,2,0,0,0,0,0,0,0,0,253.75
305106,3,51,2,2,2,34,1,1,1,2,2,12,1,1,0,9,1,2,2,10,1,2,96.19999695,162,1,2,2,36.65599823,718.6170044,1064.942505,1,1,500,0,1,1,2,0,0,0,0,0,0,0,0,1500
310603,3,106,3,2,3,4,2,1,2,1,2,1,1,1,1,9,1,2,2,10,1,1,25,90, , ,3,37.0370369,1978.036987,2192.072266, ,1,1740,0,2,0,2,0,0,0,0,0,0,0,0,494.4444444
305013,3,50,2,2,2,44,3,1,1,2,2,14,0,1,8,9,1,2,2,10,1,1,89,153.5,1,2,2,37.77228546,1024.461792,1064.942505,1,1,1000,0,1,1,2,0,0,0,0,0,0,1,0,3000
313019,3,130,7,2,3,16,3,1,3,1,2,6,0,2,1,9,1,2,1,10,1,1,105.25,165.6000061,1,2,3,38.37968445,2121.97998,2192.072266,3,1,1300,0,1,0,2,0,0,0,0,0,0,0,0,614.29
313809,3,138,3,2,3,5,3,1,1,2,2,3,1,1,3,9,1,2,2,10,4, ,25,80,1,2,3,39.0625,427.3226013,575.7662964,3,2,800,0,1,0,2,0,0,0,0,0,0,0,0,210
304710,3,47,2,1,3,12,2,1,1,1,2,3,4,1,3,9,2,2, ,10,1,1,69.34999847,132.5,1,2,2,39.50160217,1358.196411,1064.942505,3,1,350,0,2,0,2,0,0,0,0,0,0,0,0,1291.138614
313710,3,137,4,1,3,11,3,1,2,2,2,4,4,1,1,9,1,2,2,10,1,2,50,111,1,2,3,40.58112335,424.8764648,611.751709,3,2,1235,0,1,0,2,0,0,0,0,0,0,0,0,356.17
312803,3,128,2,1,3,5,3,1,3,1,2,3,1,1,1,9,1,2,2,10,1,1,29,84,1,2,3,41.09977341,1822.546509,2466.081299,3,1,2000,0,1,0,2,0,0,0,0,0,0,0,0,415.69
312821,3,128,4,1,3,5,3,1,2,1,2,2,1,1,1,9,1,2,2,10,1,1,38,96,1,2,3,41.23263931,1822.546509,2466.081299,3,1,950,0,1,0,2,0,0,0,0,0,0,0,0,540.78
312809,3,128,3,2,3,4,3,1,2,1,2,2,1,1,1,9,1,2,2,10,1,1,25,75, , ,3,44.44444275,1822.546509,2466.081299, ,1,1800,0,2,0,2,0,0,0,0,0,0,0,0,438.4313725
313812,3,138,4,2,8,4,2,1,1,2,2,2,1,1,2,9,1,2,2,10,4, ,22,70, , ,3,44.89796066,427.3226013,575.7662964, ,2,2000,0,2,0,2,0,0,0,0,0,0,0,0,192.5
309909,3,99,3,2,3,3,3,1,2,1,2,2,0,1,1,9,1,2,2,10,1,1,19,62, , ,3,49.42768097,2203.680664,2192.072266, ,1,1500,0,2,0,2,0,0,0,0,0,0,0,0,253.5211268
312810,3,128,6,2,3,4,2,1,1,1,2,2,1,1,1,9,1,2,2,10,1,1,25,65, , ,3,59.17159653,1822.546509,2466.081299, ,1,800,0,2,0,2,0,0,0,0,0,0,0,0,472.5490196
313710,3,137,5,1,3,7,3,1,2,2,2,3,1,1,1,9,1,2,2,10,1,1,50,88,1,2,3,64.56611633,424.8764648,611.751709,3,2,859,0,1,0,2,0,0,0,0,0,0,0,0,353.09
309121,3,91,4,1,3,11,2,1,3,2,2,3,6,2,4,9,1,2,2,10,1,2,145.3000031,148.3000031,1,2,3,66.06680298,1561.430908,2192.072266,3,1,2500,0,1,0,2,0,0,0,0,0,0,0,0,1500
302914,3,29,3,2,3,24,3,1,3,1,3,3,1,2,1,9,1,2,2,10,4, ,77.12999725,160,1,1,1,101.0101013,588.776123,772.2766724,1,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,30
312602,3,126,3,2,3,23,4,1,3,1,3,12,1,1,1,9,1,2,2,10,1,2,0, ,1,2,3,101.0101013,1652.306885,2192.072266,2,1,2500,0,1,0,2,1,0,0,0,0,0,0,0,154.1176471
302917,3,29,7,2,14,19,3,1,3,1,2,6,3,2,3,9,1,2,2,10,1,1,59.84000015,154,1,2,1,101.0101013,588.776123,772.2766724,1,2,800,0,1,0,2,0,0,0,0,0,0,0,1,156
312602,3,126,7,1,3,3,4,1,3,1,2,1,1,2,1,9,1,2,2,10,1,2,16.10000038,101.3000031, , ,3,101.0101013,1652.306885,2192.072266, ,1,1500,0,2,0,2,0,0,0,0,0,0,0,0,165.4901961
312615,3,126,3,2,14,20,3,1,2,2,2,6,1,1,4,9,1,2,2,10,1,1,60.5,167.1999969,1,2,3,101.0101013,1652.306885,2192.072266,1,1,750,0,1,0,2,0,1,1,0,0,0,1,0,199.61
311906,3,119,3,1,3,5,3,1,1,1,2,3,1,1,3,9,2,2, ,10,1,2,19, ,1,2,3,101.0101013,1636.86792,2192.072266,3,1,1500,0,1,0,2,0,0,0,0,0,0,0,0,223.5227273
311906,3,119,4,1,3,3,3,1,1,1,1,0,1,1,3,9,2,2, ,10,1,2,12.5,86.80000305, , ,3,101.0101013,1636.86792,2192.072266, ,1,2300,0,2,0,2,0,0,0,0,0,0,0,0,235.0909091
311909,3,119,5,2,3,22,2,1,3,1,2,12,3,1,1,9,1,2,2,10,4, ,73.65000153,155,1,2,3,101.0101013,1636.86792,2192.072266,3,1,4600,0,1,0,2,0,0,0,0,0,0,0,0,246.6590909
312002,3,120,4,2,3,21,2,1,3,1,3,6,3,2,2,9,1,2,2,10,1,1,71.80000305,175,1,2,3,101.0101013,2439.287109,3587.0271,2,1,6000,0,1,0,2,1,0,0,0,0,0,0,0,304.5
312003,3,120,2,1,3,22,2,1,1,1,2,12,3,1,2,9,1,2,2,10,1,1,71.80000305,175.5,1,2,3,101.0101013,2439.287109,3587.0271,3,1,4000,0,1,0,2,0,0,0,0,0,0,0,0,316.07
310315,3,103,5,1,3,19,5,1,9,1,2,6,2,1,3,9,1,2,2,10,1,2,46,129,1,2,3,101.0101013,2049.018799,3288.108154,3,1,1700,0,1,0,2,0,0,0,0,0,0,0,0,317.5
310315,3,103,4,2,3,22,5,1,9,1,2,12,1,1,3,9,1,2,2,10,1,2,47,125,1,2,3,101.0101013,2049.018799,3288.108154,3,1,2800,0,1,0,2,0,0,0,0,0,0,0,0,320
312705,3,127,5,1,3,7,4,1,1,1,2,3,1,1,1,9,1,2,2,10,1,1,23.60000038,122,1,2,3,101.0101013,1489.820679,2321.017578,3,1,1500,0,1,0,2,0,0,0,0,0,0,0,0,324.71
310314,3,103,3,1,3,17,2,1,3,1,2,6,2,1,3,9,1,2,2,10,1,1,45,148,1,2,3,101.0101013,2049.018799,3288.108154,3,1,1500,0,1,0,2,0,0,0,0,0,0,0,0,325
312003,3,120,3,2,3,19,2,1,1,1,2,12,2,1,2,9,1,2,2,10,1,1,77,172.3000031,1,2,3,101.0101013,2439.287109,3587.0271,3,1,2300,0,1,0,2,0,0,0,0,0,0,0,0,327.64
310304,3,103,3,2,3,23,5,1,9,1,2,12,0,1,2,9,1,2,2,10,1,1,53,139,1,2,3,101.0101013,2049.018799,3288.108154,3,1,2000,0,1,0,2,0,0,0,0,0,0,0,0,335
312705,3,127,3,1,3,15,4,1,1,1,2,4,1,1,1,9,1,2,2,10,1,1,52.59999847,162,1,2,3,101.0101013,1489.820679,2321.017578,3,1,1250,0,1,0,2,0,0,0,0,0,0,0,0,336.08
310303,3,103,3,1,3,19,3,1,9,2,2,6,1,1,3,9,1,2,2,10,1,1,59,139,1,2,3,101.0101013,2049.018799,3288.108154,3,1,3000,0,1,0,2,0,0,0,0,0,0,0,0,337.5
312705,3,127,4,1,3,10,4,1,1,1,2,3,3,1,1,9,1,2,2,10,1,1,30.5,133.1999969,1,2,3,101.0101013,1489.820679,2321.017578,3,1,870,0,1,0,2,0,0,0,0,0,0,0,0,347.45
310007,3,100,3,1,3,21,4,1,1,2,3,11,2,2,1,9,1,2,2,10,1,1,56.90000153,170,1,2,3,101.0101013,2017.206055,2192.072266,2,1,2500,0,1,0,2,1,0,0,0,0,0,0,0,349.3
310009,3,100,4,1,8,5,2,1,1,1,2,3,0,1,4,9,2,2, ,10,1,1,25,123,1,2,3,101.0101013,2017.206055,2192.072266,3,1,750,0,1,0,2,0,0,0,0,0,0,0,0,354.9295775
310009,3,100,3,1,8,7,2,1,1,1,2,3,0,1,4,9,1,2,2,10,1,1,40,155,1,2,3,101.0101013,2017.206055,2192.072266,3,1,1300,0,1,0,2,0,0,0,0,0,0,0,0,360.56
310010,3,100,3,1,3,19,3,1,1,2,2,12,2,1,3,9,1,2,2,10,1,1,67,164.1000061,1,2,3,101.0101013,2017.206055,2192.072266,3,1,2500,0,1,0,2,0,0,0,0,0,0,0,0,366.2
310018,3,100,3,1,8,6,3,1,2,1,2,3,2,1,1,9,1,2,2,10,1,1,20,135,1,2,3,101.0101013,2017.206055,2192.072266,3,1,700,0,1,0,2,0,0,0,0,0,0,0,0,371.83
302908,3,29,8,2,3,16,3,1,3,1,3,3,6,2,1,9,2,1,2,10,4, ,40.09000015,147,1,2,1,101.0101013,588.776123,772.2766724,3,2,90,0,1,0,2,0,0,0,0,0,0,0,0,386.25
312718,3,127,3,1,3,10,3,1,2,1,2,3,2,1,1,9,1,2,2,10,1,1,29.70000076,133,1,2,3,101.0101013,1489.820679,2321.017578,3,1,900,0,2,0,2,0,0,0,0,0,0,0,0,392.94
302907,3,29,4,1,3,23,3,1,3,2,2,12,1,2,4,9,1,2,2,10,1,1,62.06999969,167,1,2,1,101.0101013,588.776123,772.2766724,1,2,2500,0,1,1,2,0,0,0,0,0,0,0,0,457.5
311715,3,117,7,2,14,24,3,1,3,1,2,8,2,1,3,9,1,2,2,10,4, ,49.20000076,166,1,2,3,101.0101013,2404.931885,2466.081299,3,1,1500,0,1,0,2,0,0,0,0,0,0,0,0,540.9090909
312904,3,129,4,2,3,9,3,1,2,1,2,3,2,1,3,9,1,2,2,10,1,2,44.04999924,136,1,2,3,101.0101013,2177.270508,2192.072266,3,1,865,0,1,0,2,0,0,0,0,0,0,0,1,552.16
302907,3,29,2,1,3,28,3,1,3,2,2,14,4,2,2,9,2,1,2,10,1,1,65.44999695,163,1,1,1,101.0101013,588.776123,772.2766724,1,2,3000,0,1,0,2,0,0,0,0,0,0,0,0,600
313019,3,130,5,1,3,20,3,1,3,1,2,12,0,1,1,9,1,2,1,10,1,1,60.79999924,172.3999939,1,2,3,101.0101013,2121.97998,2192.072266,3,1,4200,0,1,0,2,0,0,0,0,0,0,0,0,628.57
313019,3,130,6,1,3,18,3,1,3,1,2,6,2,1,1,9,1,2,1,10,1,1,0, ,1,2,3,101.0101013,2121.97998,2192.072266,3,1,600,0,1,0,2,0,0,0,0,0,0,0,0,642.8571429
313017,3,130,1,1,1,28,3,1,2,2,3,6,2,2,1,9,1,2,2,10,1,2,65,177,1,2,3,101.0101013,2121.97998,2192.072266,2,1,1500,0,1,0,2,1,0,0,0,0,0,0,0,657.14
302904,3,29,5,2,3,17,4,1,3,1,2,6,1,1,3,9,2,1,2,10,1,2,58.56999969,164,1,2,1,101.0101013,588.776123,772.2766724,1,2,2000,0,1,0,2,0,0,0,0,0,0,0,0,700
302902,3,29,4,2,3,20,4,1,3,1,2,6,3,1,3,9,1,2,2,10,1,2,50.00999832,153,1,2,1,101.0101013,588.776123,772.2766724,1,2,3002,0,1,1,2,0,0,0,0,0,0,0,0,760
302904,3,29,3,1,3,26,4,1,3,1,3,12,3,2,8,9,2,1,2,10,1,1,50.25,162,1,1,1,101.0101013,588.776123,772.2766724,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,800
311108,3,111,5,2,3,21,3,1,2,1,2,12,2,1,1,9,1,2,2,10,1,1,60.09999847,174,1,2,3,101.0101013,1739.084351,2192.072266,3,1,5800,0,1,0,2,0,0,0,0,0,0,0,0,818.42
303304,3,33,3,1,3,12,3,1,2,1,2,4,0,1,1,9,1,2,2,10,1,1,60,140,1,2,1,101.0101013,505.6724854,772.2766724,3,2,2100,0,1,0,2,0,0,0,0,0,0,0,0,912
311119,3,111,3,2,3,9,2,1,2,1,2,3,2,1,1,9,1,2,2,10,1,1,28.10000038,135.6000061,1,2,3,101.0101013,1739.084351,2192.072266,3,1,800,0,1,0,2,0,0,0,0,0,0,0,0,947.37
311121,3,111,3,1,8,11,5,1,1,1,2,3,3,1,4,9,1,2,2,10,1,2,30,130.5,1,2,3,101.0101013,1739.084351,2192.072266,3,1,800,0,1,0,2,0,0,0,0,0,0,0,0,965.79
303306,3,33,4,2,3,11,3,1,1,1,2,3,5,1,1,9,1,2,2,10,1,1,40,130,1,2,1,101.0101013,505.6724854,772.2766724,3,2,700,0,1,0,2,0,0,0,0,0,0,0,0,1038
303306,3,33,7,2,3,3,3,1,1,1,1,0,0,1,1,9,1,2,2,10,1,1,25,80, , ,1,101.0101013,505.6724854,772.2766724, ,2,700,0,2,0,2,0,0,0,0,0,0,0,0,1080
303307,3,33,4,2,3,14,3,1,1,1,2,4,1,1,1,9,1,2,2,10,1,2,50,140,1,2,1,101.0101013,505.6724854,772.2766724,3,2,2000,0,1,0,2,0,0,0,0,0,0,0,0,1122
311218,3,112,3,2,3,12,5,1,9,2,2,4,0,1,3,9,1,2,2,84,1,1,38.5,154.8999939,1,2,3,101.0101013,1667.430298,2192.072266,3,1,1030,0,1,0,2,0,0,0,0,0,0,0,0,1131.58
311218,3,112,4,1,3,9,5,1,9,2,2,3,1,1,3,9,1,2,2,84,1,1,26.10000038,135.1000061,1,2,3,101.0101013,1667.430298,2192.072266,3,1,875,0,1,0,2,0,0,0,0,0,0,0,0,1150
303307,3,33,5,2,3,8,3,1,1,1,2,3,1,1,1,9,1,2,2,10,4, ,40,138,1,2,1,101.0101013,505.6724854,772.2766724,3,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,1164
